	x	y	pval	padj
Trmt44|Trmt442	Maintenance	Craving	0.00111850967116813	0.0247597270644962
Ablim2|Ablim22	Maintenance	Craving	0.000945217241717411	0.0215802983314626
Gm32528|Gm325282	Maintenance	Craving	5.87844408943004e-10	8.33536651680773e-08
Prom1|Prom12	Maintenance	Craving	4.96854823436914e-10	7.43970538421498e-08
Kcnip4|Kcnip42	Maintenance	Craving	0.000113136721084219	0.00397294560700436
Pcdh7|Pcdh72	Maintenance	Craving	0.00250070260377529	0.045842948711912
Rpl9|Rpl92	Maintenance	Craving	0.000872240360723522	0.020360773009197
N4bp2|N4bp22	Maintenance	Craving	0.00110090277567184	0.0244431758626926
Hopx|Hopx2	Maintenance	Craving	0.000500211222831853	0.0130214929871263
Anxa3|Anxa32	Maintenance	Craving	5.0785329559624e-05	0.00195184602334185
Gm35314|Gm353142	Maintenance	Craving	0.000900879532443055	0.0207883652568179
Gm28050|Gm280502	Maintenance	Craving	0.00244420547570175	0.0451610995939878
Gak|Gak2	Maintenance	Craving	1.23419977856076e-06	7.10785146317589e-05
Dgkq|Dgkq2	Maintenance	Craving	0.00028139609168264	0.00834689484631373
Gtpbp6|Gtpbp62	Maintenance	Craving	2.05720675121688e-06	0.000112514477503934
Ep400|Ep4002	Maintenance	Craving	1.72947139463628e-05	0.000767073841076002
Gm20636|Gm206362	Maintenance	Craving	0.00204485245608806	0.0392018200962663
Dao|Dao2	Maintenance	Craving	6.56415070125266e-05	0.00246214847044782
Svop|Svop2	Maintenance	Craving	4.86191799029553e-08	3.61113170731593e-06
Ube3b|Ube3b2	Maintenance	Craving	0.00029756864554	0.00867537747441149
Gm13840|Gm138402	Maintenance	Craving	1.80398375830921e-08	1.46169541144041e-06
Gcn1l1|Gcn1l12	Maintenance	Craving	0.000146510707130672	0.00492543783015151
Ccdc64|Ccdc642	Maintenance	Craving	0.00179388009751027	0.0357953665086351
LOC102632031|LOC1026320312	Maintenance	Craving	5.5906244989442e-05	0.00212682355176298
Gm31976|Gm319762	Maintenance	Craving	0.00231228007544244	0.0431925610499562
Ddx54|Ddx542	Maintenance	Craving	0.00061652929980723	0.0154893676570361
Oas1a|Oas1a2	Maintenance	Craving	2.51330003005698e-09	2.80008551562955e-07
Rpl6|Rpl62	Maintenance	Craving	0.00154749181242729	0.031829015662859
Tmem116|Tmem1162	Maintenance	Craving	0.00151551240173313	0.0312743612163605
Abcb9|Abcb92	Maintenance	Craving	0.000353306772971403	0.009899465373811
Scarb1|Scarb12	Maintenance	Craving	0.00205756041813882	0.0392973044350044
Gm38615|Gm386152	Maintenance	Craving	4.52277851199961e-15	2.82176151363656e-12
Gatsl2|Gatsl22	Maintenance	Craving	0.000251717012466736	0.00758677507623173
Mlxipl|Mlxipl2	Maintenance	Craving	1.42624109505005e-14	7.2148525881221e-12
Styxl1|Styxl12	Maintenance	Craving	0.00266231557291589	0.0480063204029544
Ywhag|Ywhag2	Maintenance	Craving	0.000505312719464787	0.0131178060613348
Gm40346|Gm403462	Maintenance	Craving	4.91795310512733e-05	0.00190184562538571
Vgf|Vgf2	Maintenance	Craving	1.93146917496078e-05	0.000840728105761415
Ap1s1|Ap1s12	Maintenance	Craving	0.0013718491215347	0.0289806997830304
Pcolce|Pcolce2	Maintenance	Craving	4.27665496714992e-07	2.67712879666037e-05
Ppp1r35|Ppp1r352	Maintenance	Craving	3.16351803722567e-05	0.0013070986115398
Pilra|Pilra2	Maintenance	Craving	4.19156974430165e-05	0.00166568176017185
Stag3|Stag32	Maintenance	Craving	0.000100110136295314	0.00355552451810131
Gpc2|Gpc22	Maintenance	Craving	6.97907333506619e-10	9.67609745277288e-08
Ints1|Ints12	Maintenance	Craving	0.000165340819741673	0.00542927039141211
Lfng|Lfng2	Maintenance	Craving	0.00193145265037557	0.0376965581408546
Brat1|Brat12	Maintenance	Craving	0.000566067393886101	0.0144973687132643
Wipi2|Wipi22	Maintenance	Craving	4.02191210110555e-05	0.00160507737305741
Slc29a4|Slc29a42	Maintenance	Craving	0.000921945166294554	0.0211990757709277
Fscn1|Fscn12	Maintenance	Craving	0.00161495224648417	0.0328198275759438
Ankrd61|Ankrd612	Maintenance	Craving	0.00260731296200673	0.0474718645037743
Bri3|Bri32	Maintenance	Craving	0.00241479828791613	0.0447765903938851
Gm15708|Gm157082	Maintenance	Craving	1.21501411181292e-08	1.07779237586741e-06
Pdap1|Pdap12	Maintenance	Craving	0.000650616086783422	0.0161079117676261
Dync1i1|Dync1i12	Maintenance	Craving	0.00172486356614664	0.0347142702877061
Met|Met2	Maintenance	Craving	0.00265727446577815	0.0480063204029544
Tmem229a|Tmem229a2	Maintenance	Craving	7.80276110223359e-08	5.55301443157818e-06
Arf5|Arf52	Maintenance	Craving	0.00023573877037867	0.00718619310289506
Opn1sw|Opn1sw2	Maintenance	Craving	0.00218712966697998	0.0413500060372366
Irf5|Irf52	Maintenance	Craving	0.00018622116831848	0.00593782215914309
Cpa4|Cpa42	Maintenance	Craving	3.40603774904093e-08	2.61273805527865e-06
2010107G12Rik|2010107G12Rik2	Maintenance	Craving	5.49450781892574e-10	7.91082329591024e-08
Mtpn|Mtpn2	Maintenance	Craving	0.000593184835118038	0.0150646411925432
9330158H04Rik|9330158H04Rik2	Maintenance	Craving	3.19316078974801e-05	0.001316440319421
Gm34389|Gm343892	Maintenance	Craving	5.98640894617096e-06	0.000292552522834156
Ephb6|Ephb62	Maintenance	Craving	0.000154908826479087	0.00511363052065093
Zyx|Zyx2	Maintenance	Craving	0.000226396626375616	0.00695807168451954
Gm16630|Gm166302	Maintenance	Craving	6.86608263300398e-12	1.73665498164778e-09
Repin1|Repin12	Maintenance	Craving	3.90606381959169e-05	0.00156217513913029
1700026J14Rik|1700026J14Rik2	Maintenance	Craving	1.29642061750905e-14	6.74030686053249e-12
AI854703|AI8547032	Maintenance	Craving	2.80721892323612e-10	4.51984736892849e-08
LOC108169140|LOC1081691402	Maintenance	Craving	9.69375435479543e-09	8.80766991547117e-07
Malsu1|Malsu12	Maintenance	Craving	0.000326919280384225	0.00934190560450616
Smyd1|Smyd12	Maintenance	Craving	4.42346260121102e-08	3.31175798027467e-06
Capg|Capg2	Maintenance	Craving	1.26667418861961e-05	0.000578252214351054
Mrpl19|Mrpl192	Maintenance	Craving	0.00268296358629677	0.0481473023664444
Rtkn|Rtkn2	Maintenance	Craving	2.45603363702876e-08	1.93964479258512e-06
2310040G24Rik|2310040G24Rik2	Maintenance	Craving	1.35208079682618e-13	5.38444601578628e-11
Gata2|Gata22	Maintenance	Craving	2.19201912431802e-07	1.41475937758139e-05
Podxl2|Podxl22	Maintenance	Craving	4.95426413301913e-05	0.00191193735624163
Mitf|Mitf2	Maintenance	Craving	0.000236445509845032	0.00719601724840563
Prrt3|Prrt32	Maintenance	Craving	2.12636065987559e-05	0.000913340575479247
Creld1|Creld12	Maintenance	Craving	4.59937408036029e-11	9.35722659370691e-09
Slc6a11|Slc6a112	Maintenance	Craving	0.000171572631419545	0.00556555449268567
Iqsec3|Iqsec32	Maintenance	Craving	1.08430952900347e-06	6.32243659014267e-05
Mug-ps1|Mug-ps12	Maintenance	Craving	2.44998655519834e-08	1.93964479258512e-06
Clstn3|Clstn32	Maintenance	Craving	0.000149115887646706	0.00498393226622037
Tpi1|Tpi12	Maintenance	Craving	0.00106135448148632	0.0237056943078513
Lag3|Lag32	Maintenance	Craving	6.67208227679285e-06	0.000321859185501886
Gpr162|Gpr1622	Maintenance	Craving	1.32435946890981e-13	5.38444601578628e-11
Nop2|Nop22	Maintenance	Craving	9.52785013141961e-07	5.62563946087637e-05
Ltbr|Ltbr2	Maintenance	Craving	1.22898090003519e-12	3.59419304780603e-10
Cd9|Cd92	Maintenance	Craving	8.51387916319538e-05	0.00309425779218501
Gm34148|Gm341482	Maintenance	Craving	1.99932830923648e-09	2.3388392477487e-07
Prmt8|Prmt82	Maintenance	Craving	4.88289703932695e-06	0.000244366801831771
Clec7a|Clec7a2	Maintenance	Craving	1.77892044369055e-09	2.16208142497118e-07
Atf7ip|Atf7ip2	Maintenance	Craving	0.0010932673891308	0.0243313742239729
Gm28523|Gm285232	Maintenance	Craving	2.58506341859376e-05	0.00108729510125437
Fgfr1op2|Fgfr1op22	Maintenance	Craving	0.00182587430086488	0.0362790756786496
Gm35768|Gm357682	Maintenance	Craving	0.00266905051469648	0.0480814422363561
Gm35596|Gm355962	Maintenance	Craving	2.09198387405514e-12	6.02394802626e-10
Ergic2|Ergic22	Maintenance	Craving	0.000254931160743546	0.00764670919172589
Dennd5b|Dennd5b2	Maintenance	Craving	6.07050249170114e-05	0.00230003229022612
Cacng7|Cacng72	Maintenance	Craving	0.000580986526784563	0.0148353681061755
Gm38930|Gm389302	Maintenance	Craving	1.8790394727342e-09	2.24012623001057e-07
Leng8|Leng82	Maintenance	Craving	4.00238870820499e-17	3.74563547257364e-14
Tnni3|Tnni32	Maintenance	Craving	4.99290078799506e-09	4.91528581914622e-07
Dnaaf3|Dnaaf32	Maintenance	Craving	4.75956315642824e-05	0.00184823119499725
Brsk1|Brsk12	Maintenance	Craving	0.000855474657881452	0.0200399489005847
Zfp787|Zfp7872	Maintenance	Craving	0.000244948570363317	0.00741861228396474
Olfr1344|Olfr13442	Maintenance	Craving	4.2618026235857e-17	3.79848379550731e-14
Zfp329|Zfp3292	Maintenance	Craving	0.00263321125508272	0.0477475396800095
6330408A02Rik|6330408A02Rik2	Maintenance	Craving	0.000281372859141594	0.00834689484631373
Ehd2|Ehd22	Maintenance	Craving	0.000478719661733654	0.0125492939897322
Sepw1|Sepw12	Maintenance	Craving	5.02708813388679e-05	0.00193604955971109
Bbc3|Bbc32	Maintenance	Craving	3.96080128918415e-09	4.05105561364261e-07
Fkrp|Fkrp2	Maintenance	Craving	0.00248091365775936	0.0455694415429656
Calm3|Calm32	Maintenance	Craving	7.82747382327708e-09	7.28889689304861e-07
Pglyrp1|Pglyrp12	Maintenance	Craving	4.75797459026534e-05	0.00184823119499725
Eml2|Eml22	Maintenance	Craving	0.000152301525839881	0.00506328181020434
Clasrp|Clasrp2	Maintenance	Craving	0.000448586868643975	0.0119945720291561
Tomm40|Tomm402	Maintenance	Craving	0.000897643910897189	0.0207422235558799
Nectin2|Nectin22	Maintenance	Craving	1.48881060017727e-05	0.000668251031259423
Zfp108|Zfp1082	Maintenance	Craving	2.30190098532306e-06	0.000124522198677143
Kcnn4|Kcnn42	Maintenance	Craving	8.03604262853299e-05	0.00294345616200102
Cadm4|Cadm42	Maintenance	Craving	5.79407250041572e-10	8.27844694582298e-08
Tmem145|Tmem1452	Maintenance	Craving	2.57472114561613e-40	4.81910556824971e-36
Megf8|Megf82	Maintenance	Craving	0.00185531722540446	0.0366517233282722
4732471J01Rik|4732471J01Rik2	Maintenance	Craving	0.000688582776854908	0.0167379270576537
Axl|Axl2	Maintenance	Craving	6.5190112001649e-11	1.2579003364277e-08
Egln2|Egln22	Maintenance	Craving	0.00010260860838818	0.00363033340170297
Akt2|Akt22	Maintenance	Craving	0.00228267207637941	0.042682091162431
Ryr1|Ryr12	Maintenance	Craving	5.56085673858567e-05	0.0021198076492079
2200002D01Rik|2200002D01Rik2	Maintenance	Craving	0.000628715607879987	0.0156693342645669
Nfkbid|Nfkbid2	Maintenance	Craving	0.000132840553357425	0.00452891919342608
Gramd1a|Gramd1a2	Maintenance	Craving	0.000398700238511066	0.0109260210310565
Chst8|Chst82	Maintenance	Craving	0.000303631464674439	0.00879732217385678
Cebpg|Cebpg2	Maintenance	Craving	0.00115670810377214	0.0254407821131647
Syt3|Syt32	Maintenance	Craving	0.00273368391729439	0.0489630257224871
Il4i1|Il4i12	Maintenance	Craving	2.33436282010055e-05	0.000997540385932009
Ap2a1|Ap2a12	Maintenance	Craving	0.000601777301496963	0.015241496281622
Pth2|Pth22	Maintenance	Craving	3.66987648058406e-08	2.80363584028946e-06
Aldh16a1|Aldh16a12	Maintenance	Craving	0.000407364567489195	0.0111146393727336
Snrnp70|Snrnp702	Maintenance	Craving	1.07026301771303e-05	0.000494620071667526
Car11|Car112	Maintenance	Craving	1.53604678130104e-08	1.27778611580496e-06
Sult2b1|Sult2b12	Maintenance	Craving	0.00188687330681074	0.0370972769785468
Ptpn5|Ptpn52	Maintenance	Craving	5.66152733607707e-08	4.17192154131317e-06
LOC108167511|LOC1081675112	Maintenance	Craving	3.453459318692e-09	3.59102211488656e-07
B230209E15Rik|B230209E15Rik2	Maintenance	Craving	0.000326696035740318	0.00934190560450616
Mkrn3|Mkrn32	Maintenance	Craving	0.00029493434704033	0.00863801779757982
Gm34140|Gm341402	Maintenance	Craving	3.79889263435398e-08	2.89040135923591e-06
Rgma|Rgma2	Maintenance	Craving	5.59684429103735e-06	0.000275674038408806
Gm26633|Gm266332	Maintenance	Craving	0.000993387804864569	0.022482756401028
Gm39041|Gm390412	Maintenance	Craving	4.78961250277493e-06	0.000240340957679459
Cfap161|Cfap1612	Maintenance	Craving	8.22424538244442e-05	0.00300173495118123
Gm33827|Gm338272	Maintenance	Craving	3.94779487591609e-09	4.05105561364261e-07
Emsy|Emsy2	Maintenance	Craving	6.77295878464262e-07	4.12929868313211e-05
Rps3|Rps32	Maintenance	Craving	2.34890338145715e-06	0.000126698629944477
Fam168a|Fam168a2	Maintenance	Craving	6.5354940088221e-05	0.00245632211572537
LOC108167329|LOC1081673292	Maintenance	Craving	4.60785710345514e-08	3.436066191449e-06
Nup98|Nup982	Maintenance	Craving	0.00125957921033216	0.0271607650688791
Fam160a2|Fam160a22	Maintenance	Craving	0.00125779477762244	0.0271535696110257
Apbb1|Apbb12	Maintenance	Craving	6.55968066372294e-07	4.02549321255417e-05
Dnhd1|Dnhd12	Maintenance	Craving	4.67705469940172e-05	0.00183138980771343
Btbd10|Btbd102	Maintenance	Craving	6.40198205277382e-05	0.00241584471939048
Plekha7|Plekha72	Maintenance	Craving	0.00155024782587376	0.0318507009405917
D430042O09Rik|D430042O09Rik2	Maintenance	Craving	0.000641969112964143	0.0159359892405171
Gtf3c1|Gtf3c12	Maintenance	Craving	0.00172090731692763	0.034671929225979
Sh2b1|Sh2b12	Maintenance	Craving	0.000146576314120553	0.00492543783015151
Tufm|Tufm2	Maintenance	Craving	0.00136295220727308	0.0288578919270704
Atxn2l|Atxn2l2	Maintenance	Craving	4.05642830681088e-13	1.31551898781568e-10
Ypel3|Ypel32	Maintenance	Craving	1.68458884347507e-05	0.000748941790577743
Qprt|Qprt2	Maintenance	Craving	1.95448466521798e-09	2.3138574575385e-07
Prrt2|Prrt22	Maintenance	Craving	2.349891375132e-08	1.88767883555132e-06
Zfp768|Zfp7682	Maintenance	Craving	8.05696484437529e-06	0.000380813664121647
Prr14|Prr142	Maintenance	Craving	3.73920823511944e-21	9.99810864810438e-18
Zfp629|Zfp6292	Maintenance	Craving	0.000867225666323149	0.020289828495713
Ctf1|Ctf12	Maintenance	Craving	1.37957972751315e-09	1.73299286978951e-07
Zranb1|Zranb12	Maintenance	Craving	2.12923971348613e-09	2.44496808081717e-07
C030029H02Rik|C030029H02Rik2	Maintenance	Craving	0.000339263198938243	0.00962119590079862
Tcerg1l|Tcerg1l2	Maintenance	Craving	0.000757498130867126	0.0180382856430534
Gm33031|Gm330312	Maintenance	Craving	0.00140836097595439	0.0295850644073382
Ric8a|Ric8a2	Maintenance	Craving	1.90981566739434e-07	1.2498608337979e-05
Psmd13|Psmd132	Maintenance	Craving	0.000367734121017202	0.0102423802724389
Pddc1|Pddc12	Maintenance	Craving	0.00142846508268365	0.0298106611030269
Slc25a22|Slc25a222	Maintenance	Craving	0.000486148761693695	0.0127262187029663
Mob2|Mob22	Maintenance	Craving	0.00025217715165345	0.00758842403134667
Ifitm10|Ifitm102	Maintenance	Craving	0.00139290986400954	0.0293143865139102
Tssc4|Tssc42	Maintenance	Craving	0.0013455453436811	0.028586347556957
Tnfrsf23|Tnfrsf232	Maintenance	Craving	1.9895219668734e-07	1.29748720048674e-05
LOC108167591|LOC1081675912	Maintenance	Craving	0.00019423565825506	0.00614106218844588
Sgcz|Sgcz2	Maintenance	Craving	3.07203952240654e-05	0.00127776363868629
Gm40493|Gm404932	Maintenance	Craving	0.000616465433909305	0.0154893676570361
Lrp2bp|Lrp2bp2	Maintenance	Craving	2.98751740207374e-05	0.00124815542889764
Stox2|Stox22	Maintenance	Craving	4.70741317772222e-05	0.00183942906988365
Gm33153|Gm331532	Maintenance	Craving	4.26283973969201e-08	3.2172407825732e-06
B230317F23Rik|B230317F23Rik2	Maintenance	Craving	0.000811825468735888	0.0191691272934151
Slc18a1|Slc18a12	Maintenance	Craving	1.83146707175149e-05	0.000804684722581515
Mau2|Mau22	Maintenance	Craving	0.00159450999327553	0.0326088020993389
Armc6|Armc62	Maintenance	Craving	0.00201824524007454	0.0388237370590701
Sugp2|Sugp22	Maintenance	Craving	1.14658654843116e-06	6.66480137484037e-05
Homer3|Homer32	Maintenance	Craving	9.29715239683895e-07	5.51842995629211e-05
Cers1|Cers12	Maintenance	Craving	5.63661756204659e-06	0.00027690438558747
Crtc1|Crtc12	Maintenance	Craving	3.0177707223464e-05	0.00125798696236431
Tmem59l|Tmem59l2	Maintenance	Craving	1.23210888277477e-06	7.10785146317589e-05
Pik3r2|Pik3r22	Maintenance	Craving	0.00039799763134092	0.0109227590407742
Abhd8|Abhd82	Maintenance	Craving	1.34495152960077e-06	7.67483468888341e-05
Jak3|Jak32	Maintenance	Craving	0.00177215319850648	0.0355132670411626
Fcho1|Fcho12	Maintenance	Craving	1.14554053509066e-05	0.000528105472790441
Rab8a|Rab8a2	Maintenance	Craving	0.000219508703583336	0.00678812305671713
Sin3b|Sin3b2	Maintenance	Craving	1.43095005703053e-08	1.2064455953802e-06
Gm4890|Gm48902	Maintenance	Craving	0.00242647699673287	0.0449222254677044
Inpp4b|Inpp4b2	Maintenance	Craving	0.000133613194868061	0.0045469784879009
Gipc1|Gipc12	Maintenance	Craving	0.000412921407780982	0.011233502891623
Gm42029|Gm420292	Maintenance	Craving	0.00274909573720259	0.0491450094682147
Junb|Junb2	Maintenance	Craving	1.75146716473837e-06	9.78573460370391e-05
2310036O22Rik|2310036O22Rik2	Maintenance	Craving	0.00191787073344065	0.0374747255339134
Nkd1|Nkd12	Maintenance	Craving	8.81876037345164e-15	4.90803947938554e-12
Gm35358|Gm353582	Maintenance	Craving	0.000675179831097332	0.0165226859386184
Gm39223|Gm392232	Maintenance	Craving	2.97139384253222e-09	3.19629761785492e-07
Cx3cl1|Cx3cl12	Maintenance	Craving	0.000291159754613417	0.00858210571196743
Zfp319|Zfp3192	Maintenance	Craving	0.00089215318777222	0.020691984158033
Mmp15|Mmp152	Maintenance	Craving	1.83886618214293e-06	0.000102130736887742
Katnb1|Katnb12	Maintenance	Craving	7.00378121011609e-06	0.000336127622845495
Kifc3|Kifc32	Maintenance	Craving	0.000313755143398584	0.00904862098457826
Slc38a7|Slc38a72	Maintenance	Craving	0.00276564939009762	0.0493937591931843
Ndrg4|Ndrg42	Maintenance	Craving	2.84619983473669e-06	0.000151341824735132
B3gnt9|B3gnt92	Maintenance	Craving	1.16999192308362e-06	6.77979530165823e-05
Slc9a5|Slc9a52	Maintenance	Craving	0.000315376015210164	0.00908137365644407
Fam65a|Fam65a2	Maintenance	Craving	0.000351027357848614	0.00985034341357198
4930517G24Rik|4930517G24Rik2	Maintenance	Craving	7.40696318384078e-09	6.93180649559739e-07
Zfhx3|Zfhx32	Maintenance	Craving	0.00136662444403159	0.0289029488349596
Gm39256|Gm392562	Maintenance	Craving	4.62247729349779e-18	6.17992196445701e-15
Cdh13|Cdh132	Maintenance	Craving	8.7921381884042e-05	0.00317688128325022
Atp2c2|Atp2c22	Maintenance	Craving	7.70640789388363e-16	5.7696334619928e-13
Emc8|Emc82	Maintenance	Craving	0.00159667830855347	0.0326088020993389
Zcchc14|Zcchc142	Maintenance	Craving	0.00106517076167923	0.0237625758597737
Jph3|Jph32	Maintenance	Craving	3.66646868520692e-11	7.88796487138138e-09
9330133O14Rik|9330133O14Rik2	Maintenance	Craving	0.000447729609099104	0.0119904232201132
Gm35466|Gm354662	Maintenance	Craving	6.11103409407147e-07	3.77492492207049e-05
Ankrd11|Ankrd112	Maintenance	Craving	2.52982118479177e-05	0.00107128197094452
Vps9d1|Vps9d12	Maintenance	Craving	0.000745016122831489	0.017831798939945
Zfp276|Zfp2762	Maintenance	Craving	5.38621724787505e-10	7.87608033034979e-08
Trim67|Trim672	Maintenance	Craving	3.50607948747262e-07	2.21700303266976e-05
Egln1|Egln12	Maintenance	Craving	0.00274383347465838	0.0490978309227351
LOC108167562|LOC1081675622	Maintenance	Craving	0.000120022445027786	0.00415242163324413
LOC108167638|LOC1081676382	Maintenance	Craving	2.61411121875672e-09	2.89516684505737e-07
Gm34069|Gm340692	Maintenance	Craving	6.16991166193422e-17	5.24919257165558e-14
Fbxl12|Fbxl122	Maintenance	Craving	0.00277648135621641	0.0494927633755262
Plppr2|Plppr22	Maintenance	Craving	9.22980596084958e-05	0.00332219765710041
Hspa8|Hspa82	Maintenance	Craving	0.00159759958994998	0.0326088020993389
Abcg4|Abcg42	Maintenance	Craving	2.55208522337078e-05	0.0010758418722034
Hyou1|Hyou12	Maintenance	Craving	0.00145431553427017	0.0302785582368573
Kmt2a|Kmt2a2	Maintenance	Craving	0.000167937343923869	0.00546657959343141
Dlat|Dlat2	Maintenance	Craving	7.07538756678865e-06	0.000338695726566709
Acat1|Acat12	Maintenance	Craving	0.00157414039146027	0.0322707400952484
2700012I20Rik|2700012I20Rik2	Maintenance	Craving	1.30527300603503e-10	2.39517596607428e-08
Scamp5|Scamp52	Maintenance	Craving	3.57536810196447e-07	2.25320420082387e-05
Ulk3|Ulk32	Maintenance	Craving	0.000721299653575341	0.0173529121027888
Islr2|Islr22	Maintenance	Craving	0.00139390949390287	0.0293143865139102
Cln6|Cln62	Maintenance	Craving	2.24323427101099e-06	0.000121700335798588
Gm39358|Gm393582	Maintenance	Craving	6.21852583396619e-06	0.000303104552172774
Smad3|Smad32	Maintenance	Craving	8.58113137256785e-06	0.000402538937093615
Fam81a|Fam81a2	Maintenance	Craving	0.000147548760212623	0.00494922965035784
LOC105243453|LOC1052434532	Maintenance	Craving	0.0026352090874312	0.0477475396800095
Nedd4|Nedd42	Maintenance	Craving	0.00221709809920945	0.0417899548065491
Rab27a|Rab27a2	Maintenance	Craving	0.000178712642625805	0.00574736173887835
4930429F24Rik|4930429F24Rik2	Maintenance	Craving	3.31150651757371e-09	3.48210491513636e-07
Mei4|Mei42	Maintenance	Craving	1.8485702892782e-09	2.21792885284744e-07
Sox14|Sox142	Maintenance	Craving	7.89158695725458e-08	5.59495579844447e-06
Stag1|Stag12	Maintenance	Craving	0.000611636913901288	0.0154494036673285
LOC108167681|LOC1081676812	Maintenance	Craving	0.0010295070975602	0.0231046574880508
Rad54l2|Rad54l22	Maintenance	Craving	0.00082694716788098	0.0194691448317337
Mapkapk3|Mapkapk32	Maintenance	Craving	0.00135034794511507	0.0286558531618127
Manf|Manf2	Maintenance	Craving	0.00070442563836412	0.0170497975885575
Ip6k1|Ip6k12	Maintenance	Craving	2.36251869793067e-09	2.66381099211857e-07
Lamb2|Lamb22	Maintenance	Craving	5.4917410981846e-05	0.00209773302315758
Wdr6|Wdr62	Maintenance	Craving	3.47051716488098e-06	0.000179938143421267
Nckipsd|Nckipsd2	Maintenance	Craving	7.31735638064731e-05	0.00271574373785128
Scap|Scap2	Maintenance	Craving	0.000434612816566908	0.0117213949390242
Setd2|Setd22	Maintenance	Craving	0.000882180888343936	0.0205370394118575
Gm38623|Gm386232	Maintenance	Craving	0.000545653813658903	0.0140481463964975
LOC102636563|LOC1026365632	Maintenance	Craving	0.00256974188682512	0.046879004771643
Gorasp1|Gorasp12	Maintenance	Craving	0.00200214435417361	0.0386070103729199
Higd1a|Higd1a2	Maintenance	Craving	0.00176410960690988	0.0354279393911291
Kif15|Kif152	Maintenance	Craving	0.00119141230954105	0.0260206116659042
Clec3b|Clec3b2	Maintenance	Craving	0.000810007366462677	0.0191667609078153
